-0.142444 0.000518788 0.140124 0.000366838
-0.144372 0.000503788 0.137826 0.000356232
-0.146882 0.000490611 0.134531 0.000346914
-0.150418 0.000473854 0.130507 0.000335065
-0.154711 0.000465642 0.128257 0.000329259
-0.165729 0.00045253 0.122907 0.000319987
-0.172313 0.000441438 0.121029 0.000312144
-0.174366 0.000455976 0.124334 0.000322424
-0.172453 0.000467622 0.126941 0.000330659
-0.172453 0.000467622 0.126941 0.000330659
-0.172453 0.000467622 0.126941 0.000330659
-0.174366 0.000455976 0.124334 0.000322424
-0.172313 0.000441438 0.121029 0.000312144
-0.165729 0.00045253 0.122907 0.000319987
-0.154711 0.000465642 0.128257 0.000329259
-0.150418 0.000473854 0.130507 0.000335065
-0.146882 0.000490611 0.134531 0.000346914
-0.144372 0.000503788 0.137826 0.000356232
-0.142444 0.000518788 0.140124 0.000366838
-0.142366 0.00051918 0.140076 0.000367116
-0.144344 0.00050418 0.137846 0.000356509
-0.14684 0.000490908 0.134501 0.000347125
-0.150393 0.000474239 0.130517 0.000335337
-0.154698 0.000465934 0.128259 0.000329465
-0.165714 0.000452974 0.122932 0.000320301
-0.172303 0.000441607 0.120997 0.000312263
-0.174349 0.000456296 0.124341 0.00032265
-0.172396 0.000467772 0.126921 0.000330765
-0.172442 0.000467671 0.126903 0.000330693
-0.174414 0.000455988 0.124293 0.000322432
-0.172403 0.000441013 0.120894 0.000311843
-0.165864 0.000451917 0.12274 0.000319553
-0.1549 0.000465011 0.128132 0.000328813
-0.150689 0.00047317 0.130377 0.000334582
-0.147182 0.00048999 0.134417 0.000346475
-0.144657 0.000502895 0.13769 0.0003556
-0.142616 0.000517248 0.139766 0.000365749
-0.142616 0.000517248 0.139766 0.000365749
-0.144657 0.000502895 0.13769 0.0003556
-0.147182 0.00048999 0.134417 0.000346475
-0.150689 0.00047317 0.130377 0.000334582
-0.1549 0.000465011 0.128132 0.000328813
-0.165864 0.000451917 0.12274 0.000319553
-0.172403 0.000441013 0.120894 0.000311843
-0.174414 0.000455988 0.124293 0.000322432
-0.172442 0.000467671 0.126903 0.000330693
