-0.0923332 0.000544081 0.147062 0.000384723
-0.09036 0.000528962 0.144779 0.000374033
-0.0886866 0.000520871 0.142942 0.000368312
-0.0884877 0.000508904 0.140376 0.00035985
-0.0896673 0.00050151 0.138338 0.000354621
-0.0949191 0.000499649 0.136126 0.000353305
-0.0992557 0.000489935 0.134849 0.000346436
-0.103287 0.000509351 0.139727 0.000360165
-0.102914 0.000521265 0.142436 0.00036859
-0.102914 0.000521265 0.142436 0.00036859
-0.102914 0.000521265 0.142436 0.00036859
-0.103287 0.000509351 0.139727 0.000360165
-0.0992557 0.000489935 0.134849 0.000346436
-0.0949191 0.000499649 0.136126 0.000353305
-0.0896673 0.00050151 0.138338 0.000354621
-0.0884877 0.000508904 0.140376 0.00035985
-0.0886866 0.000520871 0.142942 0.000368312
-0.09036 0.000528962 0.144779 0.000374033
-0.0923332 0.000544081 0.147062 0.000384723
